t_s,true_tank_level_m,reported_tank_level_m,independent_level_m,true_source_level_m,true_inflow_m3_s,true_outflow_m3_s,demand_m3_s,service_shortfall_ratio,spill_volume_m3,pump_energised,pump_permitted,valve_position,requested_setpoint_m,effective_setpoint_m,supervisory_available,consequence_level,violated_invariants
473.000000,3.049816,3.055000,3.070000,6.000000,0.000000,0.036083,0.036083,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
473.500000,3.048311,3.049000,3.040000,6.000000,0.000000,0.036121,0.036121,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
474.000000,3.046931,3.037000,3.050000,6.000000,0.000000,0.033118,0.033118,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
474.500000,3.045366,3.042000,3.050000,6.000000,0.000000,0.037567,0.037567,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
475.000000,3.043783,3.048000,3.040000,6.000000,0.000000,0.037984,0.037984,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
475.500000,3.042356,3.045000,3.050000,6.000000,0.000000,0.034254,0.034254,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
476.000000,3.040974,3.047000,3.030000,6.000000,0.000000,0.033153,0.033153,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
476.500000,3.039406,3.046000,3.040000,6.000000,0.000000,0.037651,0.037651,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
477.000000,3.038011,3.044000,3.030000,6.000000,0.000000,0.033461,0.033461,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
477.500000,3.036587,3.043000,3.030000,6.000000,0.000000,0.034175,0.034175,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
478.000000,3.035205,3.043000,3.030000,6.000000,0.000000,0.033183,0.033183,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
478.500000,3.033734,3.034000,3.030000,6.000000,0.000000,0.035296,0.035296,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
479.000000,3.032170,3.029000,3.030000,6.000000,0.000000,0.037538,0.037538,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
479.500000,3.030567,3.033000,3.020000,6.000000,0.000000,0.038470,0.038470,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
480.000000,3.029162,3.018000,3.040000,6.000000,0.000000,0.033722,0.033722,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
480.500000,3.027593,3.026000,3.020000,6.000000,0.000000,0.037657,0.037657,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
481.000000,3.026161,3.015000,3.010000,6.000000,0.000000,0.034379,0.034379,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
481.500000,3.024768,3.025000,3.040000,6.000000,0.000000,0.033417,0.033417,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
482.000000,3.023277,3.023000,3.030000,6.000000,0.000000,0.035784,0.035784,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
482.500000,3.021764,3.017000,3.020000,6.000000,0.000000,0.036312,0.036312,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
483.000000,3.020275,3.019000,3.010000,6.000000,0.000000,0.035733,0.035733,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
483.500000,3.018923,3.019000,3.020000,6.000000,0.000000,0.032463,0.032463,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
484.000000,3.017531,3.010000,3.020000,6.000000,0.000000,0.033389,0.033389,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
484.500000,3.016200,3.029000,3.010000,6.000000,0.000000,0.031963,0.031963,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
485.000000,3.014792,3.011000,3.020000,6.000000,0.000000,0.033774,0.033774,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
485.500000,3.013265,3.010000,3.000000,6.000000,0.000000,0.036647,0.036647,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
486.000000,3.011780,3.002000,3.000000,6.000000,0.000000,0.035657,0.035657,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
486.500000,3.010336,3.011000,3.010000,6.000000,0.000000,0.034661,0.034661,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
487.000000,3.008908,3.008000,3.010000,6.000000,0.000000,0.034269,0.034269,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
487.500000,3.007581,3.006000,3.030000,6.000000,0.000000,0.031845,0.031845,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
488.000000,3.006134,3.000000,3.010000,6.000000,0.000000,0.034729,0.034729,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
488.500000,3.004780,3.007000,3.000000,6.000000,0.000000,0.032496,0.032496,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
489.000000,3.003240,3.010000,3.010000,6.000000,0.000000,0.036951,0.036951,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
489.500000,3.001796,3.005000,3.000000,6.000000,0.000000,0.034656,0.034656,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
490.000000,3.000351,3.000000,2.990000,6.000000,0.000000,0.034683,0.034683,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
490.500000,2.998829,3.001000,3.000000,6.000000,0.000000,0.036529,0.036529,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
491.000000,2.997364,2.991000,3.000000,6.000000,0.000000,0.035167,0.035167,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
491.500000,2.995941,2.990000,2.990000,6.000000,0.000000,0.034151,0.034151,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
492.000000,2.994436,3.000000,3.010000,6.000000,0.000000,0.036117,0.036117,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
492.500000,2.993001,2.990000,3.000000,6.000000,0.000000,0.034437,0.034437,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
493.000000,2.991654,2.994000,2.990000,6.000000,0.000000,0.032323,0.032323,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
493.500000,2.990208,2.994000,2.990000,6.000000,0.000000,0.034710,0.034710,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
494.000000,2.988826,2.984000,2.990000,6.000000,0.000000,0.033165,0.033165,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
494.500000,2.987339,2.988000,2.980000,6.000000,0.000000,0.035701,0.035701,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
495.000000,2.985785,2.988000,2.980000,6.000000,0.000000,0.037277,0.037277,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
495.500000,2.984224,2.979000,3.010000,6.000000,0.000000,0.037477,0.037477,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
496.000000,2.982897,2.980000,2.970000,6.000000,0.000000,0.031843,0.031843,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
496.500000,2.981383,2.974000,2.990000,6.000000,0.000000,0.036341,0.036341,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
497.000000,2.979901,2.982000,2.990000,6.000000,0.000000,0.035553,0.035553,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
497.500000,2.978478,2.983000,2.980000,6.000000,0.000000,0.034153,0.034153,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
498.000000,2.977127,2.976000,2.980000,6.000000,0.000000,0.032442,0.032442,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
498.500000,2.975611,2.974000,2.960000,6.000000,0.000000,0.036371,0.036371,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
499.000000,2.974011,2.966000,2.960000,6.000000,0.000000,0.038410,0.038410,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
499.500000,2.972615,2.969000,2.970000,6.000000,0.000000,0.033510,0.033510,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
500.000000,2.971199,2.976000,2.970000,6.000000,0.000000,0.033977,0.033977,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
500.500000,2.969743,2.973000,2.940000,6.000000,0.000000,0.034948,0.034948,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
501.000000,2.968430,2.975000,2.980000,6.000000,0.000000,0.031511,0.031511,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
501.500000,2.966884,2.972000,2.980000,6.000000,0.000000,0.037097,0.037097,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
502.000000,2.965386,2.969000,2.980000,6.000000,0.000000,0.035963,0.035963,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
502.500000,2.963983,2.960000,2.960000,6.000000,0.000000,0.033654,0.033654,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
503.000000,2.962571,2.961000,2.960000,6.000000,0.000000,0.033890,0.033890,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
503.500000,2.961162,2.957000,2.950000,6.000000,0.000000,0.033814,0.033814,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
504.000000,2.959662,2.953000,2.950000,6.000000,0.000000,0.036020,0.036020,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
504.500000,2.958251,2.959000,2.940000,6.000000,0.000000,0.033846,0.033846,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
505.000000,2.956851,2.956000,2.960000,6.000000,0.000000,0.033595,0.033595,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
505.500000,2.955339,2.959000,2.980000,6.000000,0.000000,0.036298,0.036298,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
506.000000,2.953945,2.968000,2.940000,6.000000,0.000000,0.033463,0.033463,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
506.500000,2.952466,2.947000,2.940000,6.000000,0.000000,0.035497,0.035497,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
507.000000,2.950947,2.950000,2.960000,6.000000,0.000000,0.036437,0.036437,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
507.500000,2.949566,2.938000,2.960000,6.000000,0.000000,0.033163,0.033163,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
508.000000,2.948220,2.950000,2.940000,6.000000,0.000000,0.032286,0.032286,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
508.500000,2.946901,2.941000,2.970000,6.000000,0.000000,0.031675,0.031675,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
509.000000,2.945375,2.937000,2.960000,6.000000,0.000000,0.036627,0.036627,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
509.500000,2.943822,2.951000,2.960000,6.000000,0.000000,0.037255,0.037255,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
510.000000,2.942376,2.941000,2.940000,6.000000,0.000000,0.034716,0.034716,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
510.500000,2.940863,2.939000,2.940000,6.000000,0.000000,0.036309,0.036309,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
511.000000,2.939399,2.937000,2.940000,6.000000,0.000000,0.035144,0.035144,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
511.500000,2.937826,2.936000,2.950000,6.000000,0.000000,0.037745,0.037745,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
512.000000,2.936385,2.938000,2.940000,6.000000,0.000000,0.034588,0.034588,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
512.500000,2.934890,2.932000,2.940000,6.000000,0.000000,0.035861,0.035861,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
513.000000,2.933537,2.932000,2.940000,6.000000,0.000000,0.032491,0.032491,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
513.500000,2.932045,2.929000,2.940000,6.000000,0.000000,0.035793,0.035793,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
514.000000,2.930536,2.932000,2.930000,6.000000,0.000000,0.036228,0.036228,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
514.500000,2.929049,2.921000,2.920000,6.000000,0.000000,0.035673,0.035673,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
515.000000,2.927646,2.931000,2.920000,6.000000,0.000000,0.033687,0.033687,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
515.500000,2.926049,2.926000,2.940000,6.000000,0.000000,0.038316,0.038316,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
516.000000,2.924469,2.919000,2.910000,6.000000,0.000000,0.037938,0.037938,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
516.500000,2.923020,2.923000,2.910000,6.000000,0.000000,0.034758,0.034758,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
517.000000,2.921442,2.915000,2.910000,6.000000,0.000000,0.037890,0.037890,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
517.500000,2.919872,2.919000,2.920000,6.000000,0.000000,0.037677,0.037677,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
518.000000,2.918425,2.923000,2.920000,6.000000,0.000000,0.034729,0.034729,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
518.500000,2.917082,2.921000,2.930000,6.000000,0.000000,0.032221,0.032221,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
519.000000,2.915539,2.911000,2.920000,6.000000,0.000000,0.037047,0.037047,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
519.500000,2.914066,2.919000,2.930000,6.000000,0.000000,0.035336,0.035336,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
520.000000,2.912581,2.914000,2.900000,6.000000,0.000000,0.035637,0.035637,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
520.500000,2.911200,2.910000,2.910000,6.000000,0.000000,0.033153,0.033153,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
521.000000,2.909746,2.905000,2.900000,6.000000,0.000000,0.034906,0.034906,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
521.500000,2.908382,2.910000,2.920000,6.000000,0.000000,0.032733,0.032733,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
522.000000,2.906844,2.903000,2.900000,6.000000,0.000000,0.036899,0.036899,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
522.500000,2.905293,2.914000,2.910000,6.000000,0.000000,0.037219,0.037219,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
523.000000,2.903938,2.908000,2.910000,6.000000,0.000000,0.032527,0.032527,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
523.500000,2.902569,2.901000,2.890000,6.000000,0.000000,0.032870,0.032870,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
524.000000,2.901167,2.906000,2.900000,6.000000,0.000000,0.033632,0.033632,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
524.500000,2.899829,2.914000,2.900000,6.000000,0.000000,0.032125,0.032125,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
525.000000,2.898430,2.894000,2.900000,6.000000,0.000000,0.033559,0.033559,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
525.500000,2.896878,2.891000,2.890000,6.000000,0.000000,0.037245,0.037245,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
526.000000,2.895361,2.892000,2.900000,6.000000,0.000000,0.036416,0.036416,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
526.500000,2.893890,2.891000,2.900000,6.000000,0.000000,0.035316,0.035316,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
527.000000,2.892308,2.894000,2.890000,6.000000,0.000000,0.037971,0.037971,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
527.500000,2.890956,2.892000,2.880000,6.000000,0.000000,0.032440,0.032440,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
528.000000,2.889516,2.892000,2.880000,6.000000,0.000000,0.034557,0.034557,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
528.500000,2.888070,2.890000,2.890000,6.000000,0.000000,0.034692,0.034692,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
529.000000,2.886609,2.881000,2.890000,6.000000,0.000000,0.035066,0.035066,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
529.500000,2.885121,2.877000,2.900000,6.000000,0.000000,0.035732,0.035732,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
530.000000,2.883688,2.879000,2.880000,6.000000,0.000000,0.034376,0.034376,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
530.500000,2.882170,2.887000,2.880000,6.000000,0.000000,0.036434,0.036434,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
531.000000,2.880644,2.895000,2.870000,6.000000,0.000000,0.036619,0.036619,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
531.500000,2.879309,2.881000,2.880000,6.000000,0.000000,0.032048,0.032048,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
532.000000,2.877716,2.884000,2.870000,6.000000,0.000000,0.038223,0.038223,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
532.500000,2.876389,2.872000,2.880000,6.000000,0.000000,0.031869,0.031869,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
533.000000,2.874939,2.874000,2.870000,6.000000,0.000000,0.034785,0.034785,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
533.500000,2.873542,2.885000,2.860000,6.000000,0.000000,0.033524,0.033524,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
534.000000,2.872065,2.877000,2.870000,6.000000,0.000000,0.035446,0.035446,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
534.500000,2.870464,2.873000,2.870000,6.000000,0.000000,0.038433,0.038433,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
535.000000,2.869004,2.871000,2.880000,6.000000,0.000000,0.035039,0.035039,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
535.500000,2.867441,2.870000,2.880000,6.000000,0.000000,0.037505,0.037505,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
536.000000,2.866085,2.858000,2.880000,6.000000,0.000000,0.032558,0.032558,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
536.500000,2.864631,2.868000,2.870000,6.000000,0.000000,0.034894,0.034894,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
537.000000,2.863276,2.866000,2.860000,6.000000,0.000000,0.032515,0.032515,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
537.500000,2.861739,2.862000,2.860000,6.000000,0.000000,0.036893,0.036893,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
538.000000,2.860212,2.856000,2.860000,6.000000,0.000000,0.036641,0.036641,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
538.500000,2.858851,2.855000,2.840000,6.000000,0.000000,0.032673,0.032673,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
539.000000,2.857383,2.852000,2.860000,6.000000,0.000000,0.035228,0.035228,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
539.500000,2.855817,2.867000,2.860000,6.000000,0.000000,0.037592,0.037592,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
540.000000,2.854224,2.854000,2.850000,6.000000,0.000000,0.038232,0.038232,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
540.500000,2.852632,2.842000,2.850000,6.000000,0.000000,0.038193,0.038193,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
541.000000,2.851242,2.857000,2.860000,6.000000,0.000000,0.033370,0.033370,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
541.500000,2.849711,2.849000,2.860000,6.000000,0.000000,0.036744,0.036744,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
542.000000,2.848197,2.851000,2.830000,6.000000,0.000000,0.036332,0.036332,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
542.500000,2.846881,2.849000,2.850000,6.000000,0.000000,0.031584,0.031584,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
543.000000,2.845486,2.846000,2.860000,6.000000,0.000000,0.033483,0.033483,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
543.500000,2.843982,2.850000,2.830000,6.000000,0.000000,0.036096,0.036096,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
544.000000,2.842634,2.844000,2.820000,6.000000,0.000000,0.032340,0.032340,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
544.500000,2.841157,2.852000,2.830000,6.000000,0.000000,0.035462,0.035462,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
545.000000,2.839708,2.846000,2.840000,6.000000,0.000000,0.034769,0.034769,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
545.500000,2.838271,2.845000,2.840000,6.000000,0.000000,0.034489,0.034489,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
546.000000,2.836937,2.838000,2.840000,6.000000,0.000000,0.032018,0.032018,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
546.500000,2.835346,2.835000,2.840000,6.000000,0.000000,0.038189,0.038189,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
547.000000,2.833855,2.836000,2.850000,6.000000,0.000000,0.035772,0.035772,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
547.500000,2.832479,2.826000,2.830000,6.000000,0.000000,0.033029,0.033029,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
548.000000,2.831145,2.828000,2.840000,6.000000,0.000000,0.032010,0.032010,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
548.500000,2.829789,2.822000,2.820000,6.000000,0.000000,0.032542,0.032542,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
549.000000,2.828273,2.834000,2.830000,6.000000,0.000000,0.036400,0.036400,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
549.500000,2.826817,2.818000,2.810000,6.000000,0.000000,0.034935,0.034935,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
550.000000,2.825347,2.838000,2.810000,6.000000,0.000000,0.035281,0.035281,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
550.500000,2.823869,2.828000,2.810000,6.000000,0.000000,0.035471,0.035471,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
551.000000,2.822372,2.824000,2.820000,6.000000,0.000000,0.035926,0.035926,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
551.500000,2.821036,2.813000,2.820000,6.000000,0.000000,0.032063,0.032063,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
552.000000,2.819712,2.817000,2.800000,6.000000,0.000000,0.031775,0.031775,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
552.500000,2.818216,2.817000,2.810000,6.000000,0.000000,0.035914,0.035914,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
553.000000,2.816862,2.820000,2.810000,6.000000,0.000000,0.032480,0.032480,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
553.500000,2.815532,2.811000,2.810000,6.000000,0.000000,0.031941,0.031941,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
554.000000,2.814088,2.815000,2.820000,6.000000,0.000000,0.034645,0.034645,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
554.500000,2.812763,2.819000,2.800000,6.000000,0.000000,0.031800,0.031800,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
555.000000,2.811253,2.813000,2.800000,6.000000,0.000000,0.036247,0.036247,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
555.500000,2.809930,2.815000,2.810000,6.000000,0.000000,0.031758,0.031758,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
556.000000,2.808604,2.808000,2.810000,6.000000,0.000000,0.031821,0.031821,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
556.500000,2.807202,2.809000,2.820000,6.000000,0.000000,0.033651,0.033651,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
557.000000,2.805651,2.810000,2.800000,6.000000,0.000000,0.037225,0.037225,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
557.500000,2.804103,2.796000,2.800000,6.000000,0.000000,0.037131,0.037131,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
558.000000,2.802696,2.809000,2.820000,6.000000,0.000000,0.033770,0.033770,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
558.500000,2.801152,2.802000,2.810000,6.000000,0.000000,0.037052,0.037052,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
559.000000,2.799799,2.793000,2.800000,6.000000,0.000000,0.032489,0.032489,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
559.500000,2.802960,2.805000,2.790000,6.000000,0.113852,0.037980,0.037980,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
560.000000,2.806161,2.812000,2.810000,6.000000,0.113755,0.036944,0.036944,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
560.500000,2.809558,2.804000,2.820000,6.000000,0.113657,0.032124,0.032124,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
561.000000,2.812751,2.812000,2.800000,6.000000,0.113552,0.036908,0.036908,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
561.500000,2.816046,2.822000,2.820000,6.000000,0.113454,0.034384,0.034384,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
562.000000,2.819311,2.826000,2.810000,6.000000,0.113352,0.034999,0.034999,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
562.500000,2.822716,2.823000,2.820000,6.000000,0.113252,0.031532,0.031532,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
563.000000,2.826012,2.826000,2.840000,6.000000,0.113147,0.034033,0.034033,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
563.500000,2.829217,2.829000,2.810000,6.000000,0.113046,0.036115,0.036115,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
564.000000,2.832329,2.829000,2.830000,6.000000,0.112947,0.038280,0.038280,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
564.500000,2.835530,2.834000,2.850000,6.000000,0.112851,0.036014,0.036014,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
