experiment_id,t_s,requested_setpoint_m,effective_setpoint_m,backstop_decision,pump_command,pump_permitted,pump_energised,valve_position,true_tank_level_m
EXP-SCN004-backstop-enabled-41fa58ff,103.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.897224
EXP-SCN004-backstop-enabled-41fa58ff,104.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.895655
EXP-SCN004-backstop-enabled-41fa58ff,104.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.894132
EXP-SCN004-backstop-enabled-41fa58ff,105.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.892575
EXP-SCN004-backstop-enabled-41fa58ff,105.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.891156
EXP-SCN004-backstop-enabled-41fa58ff,106.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.889715
EXP-SCN004-backstop-enabled-41fa58ff,106.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.888118
EXP-SCN004-backstop-enabled-41fa58ff,107.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.886652
EXP-SCN004-backstop-enabled-41fa58ff,107.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.885083
EXP-SCN004-backstop-enabled-41fa58ff,108.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.883528
EXP-SCN004-backstop-enabled-41fa58ff,108.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.882215
EXP-SCN004-backstop-enabled-41fa58ff,109.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.880886
EXP-SCN004-backstop-enabled-41fa58ff,109.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.879528
EXP-SCN004-backstop-enabled-41fa58ff,110.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.878109
EXP-SCN004-backstop-enabled-41fa58ff,110.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.876609
EXP-SCN004-backstop-enabled-41fa58ff,111.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.875234
EXP-SCN004-backstop-enabled-41fa58ff,111.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.873721
EXP-SCN004-backstop-enabled-41fa58ff,112.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.872117
EXP-SCN004-backstop-enabled-41fa58ff,112.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.870605
EXP-SCN004-backstop-enabled-41fa58ff,113.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.869145
EXP-SCN004-backstop-enabled-41fa58ff,113.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.867574
EXP-SCN004-backstop-enabled-41fa58ff,114.000000,3.200000,3.200000,PASS,0,0,0,1.000000,2.866132
EXP-SCN004-backstop-enabled-41fa58ff,114.500000,3.200000,3.200000,PASS,0,0,0,1.000000,2.864655
