t_s,true_tank_level_m,reported_tank_level_m,independent_level_m,true_source_level_m,true_inflow_m3_s,true_outflow_m3_s,demand_m3_s,service_shortfall_ratio,spill_volume_m3,pump_energised,pump_permitted,valve_position,requested_setpoint_m,effective_setpoint_m,supervisory_available,consequence_level,violated_invariants
599.500000,3.365780,3.360000,3.380000,6.000000,0.000000,0.032068,0.032068,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
600.000000,3.364194,3.360000,3.360000,6.000000,0.000000,0.038063,0.038063,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
600.500000,3.362677,3.368000,3.360000,6.000000,0.000000,0.036393,0.036393,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
601.000000,3.361214,3.361000,3.350000,6.000000,0.000000,0.035130,0.035130,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
601.500000,3.359760,3.358000,3.360000,6.000000,0.000000,0.034899,0.034899,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
602.000000,3.358275,3.359000,3.360000,6.000000,0.000000,0.035627,0.035627,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
602.500000,3.356899,3.353000,3.360000,6.000000,0.000000,0.033033,0.033033,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
603.000000,3.355354,3.360000,3.340000,6.000000,0.000000,0.037079,0.037079,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
603.500000,3.353990,3.353000,3.360000,6.000000,0.000000,0.032734,0.032734,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
604.000000,3.352412,3.352000,3.360000,6.000000,0.000000,0.037874,0.037874,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
604.500000,3.350914,3.351000,3.360000,6.000000,0.000000,0.035959,0.035959,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
605.000000,3.349472,3.356000,3.350000,6.000000,0.000000,0.034596,0.034596,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
605.500000,3.347993,3.343000,3.360000,6.000000,0.000000,0.035494,0.035494,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
606.000000,3.346612,3.352000,3.360000,6.000000,0.000000,0.033147,0.033147,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
606.500000,3.345067,3.355000,3.350000,6.000000,0.000000,0.037087,0.037087,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
607.000000,3.343499,3.347000,3.330000,6.000000,0.000000,0.037629,0.037629,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
607.500000,3.342147,3.342000,3.320000,6.000000,0.000000,0.032446,0.032446,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
608.000000,3.340657,3.340000,3.340000,6.000000,0.000000,0.035758,0.035758,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
608.500000,3.339213,3.338000,3.350000,6.000000,0.000000,0.034650,0.034650,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
609.000000,3.337773,3.342000,3.350000,6.000000,0.000000,0.034557,0.034557,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
609.500000,3.336301,3.336000,3.330000,6.000000,0.000000,0.035327,0.035327,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
610.000000,3.334836,3.336000,3.320000,6.000000,0.000000,0.035178,0.035178,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
610.500000,3.333269,3.332000,3.330000,6.000000,0.000000,0.037586,0.037586,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
611.000000,3.331674,3.331000,3.330000,6.000000,0.000000,0.038299,0.038299,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
611.500000,3.330354,3.334000,3.330000,6.000000,0.000000,0.031673,0.031673,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
612.000000,3.328884,3.334000,3.320000,6.000000,0.000000,0.035268,0.035268,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
612.500000,3.327405,3.330000,3.330000,6.000000,0.000000,0.035515,0.035515,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
613.000000,3.326002,3.323000,3.330000,6.000000,0.000000,0.033662,0.033662,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
613.500000,3.324545,3.329000,3.340000,6.000000,0.000000,0.034977,0.034977,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
614.000000,3.323153,3.320000,3.320000,6.000000,0.000000,0.033391,0.033391,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
614.500000,3.321780,3.318000,3.310000,6.000000,0.000000,0.032956,0.032956,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
615.000000,3.320326,3.320000,3.300000,6.000000,0.000000,0.034895,0.034895,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
615.500000,3.318794,3.316000,3.320000,6.000000,0.000000,0.036766,0.036766,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
616.000000,3.317388,3.313000,3.320000,6.000000,0.000000,0.033764,0.033764,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
616.500000,3.315789,3.316000,3.300000,6.000000,0.000000,0.038377,0.038377,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
617.000000,3.314292,3.312000,3.310000,6.000000,0.000000,0.035926,0.035926,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
617.500000,3.312786,3.310000,3.320000,6.000000,0.000000,0.036129,0.036129,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
618.000000,3.311191,3.314000,3.310000,6.000000,0.000000,0.038283,0.038283,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
618.500000,3.309680,3.315000,3.310000,6.000000,0.000000,0.036258,0.036258,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
619.000000,3.308179,3.306000,3.310000,6.000000,0.000000,0.036039,0.036039,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
619.500000,3.306731,3.309000,3.290000,6.000000,0.000000,0.034753,0.034753,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
620.000000,3.305345,3.315000,3.290000,6.000000,0.000000,0.033249,0.033249,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
620.500000,3.303784,3.304000,3.310000,6.000000,0.000000,0.037471,0.037471,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
621.000000,3.302454,3.299000,3.310000,6.000000,0.000000,0.031924,0.031924,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
621.500000,3.301006,3.302000,3.290000,6.000000,0.000000,0.034741,0.034741,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
622.000000,3.299468,3.299000,3.320000,6.000000,0.000000,0.036915,0.036915,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
622.500000,3.298033,3.301000,3.300000,6.000000,0.000000,0.034446,0.034446,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
623.000000,3.296640,3.299000,3.290000,6.000000,0.000000,0.033429,0.033429,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
623.500000,3.295117,3.296000,3.280000,6.000000,0.000000,0.036555,0.036555,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
624.000000,3.293524,3.283000,3.290000,6.000000,0.000000,0.038242,0.038242,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
624.500000,3.292150,3.292000,3.300000,6.000000,0.000000,0.032976,0.032976,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
625.000000,3.290777,3.285000,3.290000,6.000000,0.000000,0.032936,0.032936,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
625.500000,3.289217,3.290000,3.270000,6.000000,0.000000,0.037454,0.037454,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
626.000000,3.287722,3.294000,3.290000,6.000000,0.000000,0.035866,0.035866,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
626.500000,3.286143,3.288000,3.300000,6.000000,0.000000,0.037907,0.037907,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
627.000000,3.284759,3.284000,3.280000,6.000000,0.000000,0.033207,0.033207,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
627.500000,3.283433,3.293000,3.280000,6.000000,0.000000,0.031829,0.031829,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
628.000000,3.282060,3.278000,3.270000,6.000000,0.000000,0.032941,0.032941,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
628.500000,3.280709,3.274000,3.280000,6.000000,0.000000,0.032447,0.032447,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
629.000000,3.279113,3.283000,3.280000,6.000000,0.000000,0.038283,0.038283,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
629.500000,3.277590,3.279000,3.290000,6.000000,0.000000,0.036568,0.036568,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
630.000000,3.276171,3.278000,3.280000,6.000000,0.000000,0.034060,0.034060,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
630.500000,3.274658,3.278000,3.270000,6.000000,0.000000,0.036297,0.036297,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
631.000000,3.273227,3.278000,3.290000,6.000000,0.000000,0.034337,0.034337,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
631.500000,3.271847,3.264000,3.270000,6.000000,0.000000,0.033121,0.033121,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
632.000000,3.270382,3.270000,3.270000,6.000000,0.000000,0.035162,0.035162,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
632.500000,3.268819,3.269000,3.260000,6.000000,0.000000,0.037510,0.037510,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
633.000000,3.267413,3.270000,3.270000,6.000000,0.000000,0.033763,0.033763,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
633.500000,3.265830,3.264000,3.260000,6.000000,0.000000,0.037979,0.037979,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
634.000000,3.264428,3.264000,3.260000,6.000000,0.000000,0.033663,0.033663,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
634.500000,3.263096,3.265000,3.280000,6.000000,0.000000,0.031965,0.031965,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
635.000000,3.261710,3.263000,3.270000,6.000000,0.000000,0.033265,0.033265,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
635.500000,3.260368,3.254000,3.260000,6.000000,0.000000,0.032199,0.032199,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
636.000000,3.258827,3.265000,3.230000,6.000000,0.000000,0.036984,0.036984,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
636.500000,3.257351,3.265000,3.270000,6.000000,0.000000,0.035419,0.035419,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
637.000000,3.255838,3.256000,3.260000,6.000000,0.000000,0.036314,0.036314,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
637.500000,3.254359,3.255000,3.250000,6.000000,0.000000,0.035509,0.035509,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
638.000000,3.252784,3.251000,3.250000,6.000000,0.000000,0.037802,0.037802,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
638.500000,3.251258,3.252000,3.250000,6.000000,0.000000,0.036617,0.036617,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
639.000000,3.249837,3.243000,3.240000,6.000000,0.000000,0.034091,0.034091,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
639.500000,3.248348,3.244000,3.260000,6.000000,0.000000,0.035741,0.035741,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
640.000000,3.246893,3.242000,3.250000,6.000000,0.000000,0.034919,0.034919,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
640.500000,3.245304,3.241000,3.250000,6.000000,0.000000,0.038137,0.038137,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
641.000000,3.243799,3.255000,3.230000,6.000000,0.000000,0.036118,0.036118,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
641.500000,3.242232,3.236000,3.260000,6.000000,0.000000,0.037615,0.037615,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
642.000000,3.240840,3.240000,3.240000,6.000000,0.000000,0.033413,0.033413,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
642.500000,3.239507,3.237000,3.230000,6.000000,0.000000,0.031989,0.031989,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
643.000000,3.237990,3.248000,3.250000,6.000000,0.000000,0.036406,0.036406,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
643.500000,3.236595,3.239000,3.220000,6.000000,0.000000,0.033491,0.033491,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
644.000000,3.235163,3.232000,3.250000,6.000000,0.000000,0.034346,0.034346,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
644.500000,3.233763,3.236000,3.230000,6.000000,0.000000,0.033616,0.033616,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
645.000000,3.232346,3.225000,3.230000,6.000000,0.000000,0.033997,0.033997,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
645.500000,3.230940,3.231000,3.230000,6.000000,0.000000,0.033759,0.033759,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
646.000000,3.229411,3.226000,3.210000,6.000000,0.000000,0.036698,0.036698,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
646.500000,3.227862,3.229000,3.230000,6.000000,0.000000,0.037156,0.037156,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
647.000000,3.226353,3.228000,3.240000,6.000000,0.000000,0.036222,0.036222,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
647.500000,3.224910,3.224000,3.230000,6.000000,0.000000,0.034628,0.034628,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
648.000000,3.223552,3.223000,3.230000,6.000000,0.000000,0.032607,0.032607,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
648.500000,3.222008,3.224000,3.210000,6.000000,0.000000,0.037060,0.037060,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
649.000000,3.220429,3.219000,3.220000,6.000000,0.000000,0.037875,0.037875,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
649.500000,3.219020,3.222000,3.210000,6.000000,0.000000,0.033827,0.033827,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
650.000000,3.217651,3.216000,3.240000,6.000000,0.000000,0.032853,0.032853,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
650.500000,3.216170,3.222000,3.220000,6.000000,0.000000,0.035546,0.035546,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
651.000000,3.214614,3.220000,3.210000,6.000000,0.000000,0.037348,0.037348,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
651.500000,3.213197,3.223000,3.220000,6.000000,0.000000,0.034006,0.034006,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
652.000000,3.211603,3.218000,3.210000,6.000000,0.000000,0.038247,0.038247,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
652.500000,3.210285,3.212000,3.200000,6.000000,0.000000,0.031649,0.031649,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
653.000000,3.208751,3.205000,3.210000,6.000000,0.000000,0.036810,0.036810,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
653.500000,3.207308,3.204000,3.220000,6.000000,0.000000,0.034619,0.034619,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
654.000000,3.205990,3.203000,3.210000,6.000000,0.000000,0.031648,0.031648,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
654.500000,3.204576,3.190000,3.200000,6.000000,0.000000,0.033927,0.033927,0.000000,0.000000,0,0,1.000000,4.800000,3.600000,1,C0,
655.000000,3.203124,3.194000,3.210000,6.000000,0.000000,0.034840,0.034840,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
655.500000,3.205780,3.209000,3.210000,6.000000,0.101442,0.037710,0.037710,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
656.000000,3.208421,3.223000,3.210000,6.000000,0.101361,0.037977,0.037977,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
656.500000,3.211280,3.218000,3.210000,6.000000,0.101279,0.032659,0.032659,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
657.000000,3.213935,3.216000,3.210000,6.000000,0.101191,0.037469,0.037469,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
657.500000,3.216749,3.221000,3.210000,6.000000,0.101110,0.033589,0.033589,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
658.000000,3.219379,3.219000,3.220000,6.000000,0.101023,0.037898,0.037898,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
658.500000,3.222229,3.215000,3.220000,6.000000,0.100942,0.032542,0.032542,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
659.000000,3.224907,3.221000,3.220000,6.000000,0.100854,0.036571,0.036571,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
659.500000,3.227697,3.226000,3.240000,6.000000,0.100772,0.033807,0.033807,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
660.000000,3.230466,3.226000,3.240000,6.000000,0.100686,0.034237,0.034237,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
660.500000,3.233316,3.240000,3.230000,6.000000,0.100601,0.032199,0.032199,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
661.000000,3.236083,3.229000,3.230000,6.000000,0.100513,0.034119,0.034119,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
661.500000,3.238734,3.236000,3.250000,6.000000,0.100428,0.036794,0.036794,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
662.000000,3.241315,3.244000,3.240000,6.000000,0.100347,0.038405,0.038405,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
662.500000,3.244147,3.238000,3.230000,6.000000,0.100267,0.032309,0.032309,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
663.000000,3.247004,3.242000,3.250000,6.000000,0.100180,0.031599,0.031599,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
663.500000,3.249747,3.252000,3.260000,6.000000,0.100092,0.034253,0.034253,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
664.000000,3.252484,3.250000,3.250000,6.000000,0.100008,0.034334,0.034334,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
664.500000,3.255252,3.249000,3.270000,6.000000,0.099924,0.033493,0.033493,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
665.000000,3.257868,3.256000,3.240000,6.000000,0.099838,0.037038,0.037038,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
665.500000,3.260656,3.258000,3.250000,6.000000,0.099758,0.032847,0.032847,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
666.000000,3.263239,3.268000,3.290000,6.000000,0.099672,0.037682,0.037682,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
666.500000,3.265924,3.266000,3.280000,6.000000,0.099593,0.035163,0.035163,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
667.000000,3.268495,3.269000,3.280000,6.000000,0.099510,0.037801,0.037801,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
667.500000,3.271074,3.275000,3.260000,6.000000,0.099431,0.037544,0.037544,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
668.000000,3.273786,3.274000,3.280000,6.000000,0.099352,0.034246,0.034246,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
668.500000,3.276330,3.266000,3.280000,6.000000,0.099268,0.038231,0.038231,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
669.000000,3.278982,3.275000,3.280000,6.000000,0.099190,0.035546,0.035546,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
669.500000,3.281705,3.277000,3.280000,6.000000,0.099108,0.033753,0.033753,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
670.000000,3.284288,3.294000,3.280000,6.000000,0.099024,0.037015,0.037015,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
670.500000,3.286954,3.283000,3.300000,6.000000,0.098945,0.034970,0.034970,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
671.000000,3.289538,3.302000,3.300000,6.000000,0.098863,0.036852,0.036852,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
671.500000,3.292098,3.287000,3.280000,6.000000,0.098783,0.037340,0.037340,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
672.000000,3.294609,3.300000,3.290000,6.000000,0.098705,0.038435,0.038435,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
672.500000,3.297377,3.296000,3.300000,6.000000,0.098627,0.032209,0.032209,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
673.000000,3.299962,3.301000,3.320000,6.000000,0.098542,0.036501,0.036501,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
673.500000,3.302582,3.299000,3.300000,6.000000,0.098463,0.035573,0.035573,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
674.000000,3.305180,3.297000,3.320000,6.000000,0.098382,0.036033,0.036033,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
674.500000,3.307807,3.317000,3.300000,6.000000,0.098302,0.035252,0.035252,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
675.000000,3.310399,3.320000,3.300000,6.000000,0.098221,0.036020,0.036020,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
675.500000,3.313045,3.309000,3.290000,6.000000,0.098142,0.034630,0.034630,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
676.000000,3.315702,3.327000,3.320000,6.000000,0.098060,0.034300,0.034300,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
676.500000,3.318265,3.312000,3.310000,6.000000,0.097978,0.036452,0.036452,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
677.000000,3.320925,3.324000,3.330000,6.000000,0.097900,0.034066,0.034066,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
677.500000,3.323418,3.319000,3.320000,6.000000,0.097818,0.037992,0.037992,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
678.000000,3.325987,3.323000,3.320000,6.000000,0.097741,0.036085,0.036085,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
678.500000,3.328677,3.328000,3.330000,6.000000,0.097662,0.033089,0.033089,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
679.000000,3.331154,3.326000,3.330000,6.000000,0.097579,0.038133,0.038133,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
679.500000,3.333709,3.335000,3.330000,6.000000,0.097503,0.036178,0.036178,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
680.000000,3.336203,3.333000,3.340000,6.000000,0.097424,0.037576,0.037576,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
680.500000,3.338934,3.331000,3.330000,6.000000,0.097348,0.031803,0.031803,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
681.000000,3.341484,3.344000,3.350000,6.000000,0.097264,0.036066,0.036066,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
681.500000,3.344101,3.339000,3.350000,6.000000,0.097185,0.034371,0.034371,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
682.000000,3.346564,3.341000,3.350000,6.000000,0.097105,0.037989,0.037989,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
682.500000,3.349237,3.350000,3.360000,6.000000,0.097029,0.032890,0.032890,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
683.000000,3.351819,3.348000,3.350000,6.000000,0.096947,0.034978,0.034978,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
683.500000,3.354341,3.354000,3.350000,6.000000,0.096867,0.036330,0.036330,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
684.000000,3.356777,3.363000,3.350000,6.000000,0.096789,0.038333,0.038333,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
684.500000,3.359304,3.361000,3.370000,6.000000,0.096715,0.036059,0.036059,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
685.000000,3.361904,3.354000,3.370000,6.000000,0.096637,0.034241,0.034241,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
685.500000,3.364561,3.374000,3.370000,6.000000,0.096557,0.032800,0.032800,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
686.000000,3.367122,3.368000,3.370000,6.000000,0.096475,0.034997,0.034997,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
686.500000,3.369595,3.365000,3.380000,6.000000,0.096396,0.037062,0.037062,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
687.000000,3.372113,3.378000,3.380000,6.000000,0.096320,0.035888,0.035888,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
687.500000,3.374656,3.373000,3.390000,6.000000,0.096243,0.035201,0.035201,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
688.000000,3.377232,3.374000,3.370000,6.000000,0.096164,0.034336,0.034336,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
688.500000,3.379844,3.374000,3.390000,6.000000,0.096085,0.033409,0.033409,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
689.000000,3.382457,3.384000,3.380000,6.000000,0.096005,0.033283,0.033283,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
689.500000,3.385125,3.387000,3.390000,6.000000,0.095924,0.031888,0.031888,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
690.000000,3.387575,3.385000,3.400000,6.000000,0.095842,0.037052,0.037052,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
690.500000,3.390081,3.386000,3.390000,6.000000,0.095767,0.035622,0.035622,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
691.000000,3.392656,3.392000,3.380000,6.000000,0.095690,0.033894,0.033894,0.000000,0.000000,1,1,1.000000,4.800000,3.600000,1,C0,
