t_s,true_tank_level_m,reported_tank_level_m,independent_level_m,true_source_level_m,true_inflow_m3_s,true_outflow_m3_s,demand_m3_s,service_shortfall_ratio,spill_volume_m3,pump_energised,pump_permitted,pump_command,valve_position,requested_setpoint_m,effective_setpoint_m,supervisory_available,consequence_level,violated_invariants
638.500000,4.656307,4.657000,4.660000,6.000000,0.056755,0.036617,0.036617,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
639.000000,4.657250,4.651000,4.650000,6.000000,0.056729,0.034091,0.034091,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
639.500000,4.658123,4.653000,4.670000,6.000000,0.056700,0.035741,0.035741,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
640.000000,4.659030,4.654000,4.660000,6.000000,0.056673,0.034919,0.034919,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
640.500000,4.659801,4.655000,4.660000,6.000000,0.056645,0.038137,0.038137,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
641.000000,4.660655,4.671000,4.650000,6.000000,0.056622,0.036118,0.036118,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
641.500000,4.661446,4.655000,4.670000,6.000000,0.056595,0.037615,0.037615,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
642.000000,4.662411,4.662000,4.660000,6.000000,0.056571,0.033413,0.033413,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
642.500000,4.663434,4.661000,4.660000,6.000000,0.056541,0.031989,0.031989,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
643.000000,4.664272,4.674000,4.670000,6.000000,0.056510,0.036406,0.036406,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
643.500000,4.665230,4.668000,4.650000,6.000000,0.056484,0.033491,0.033491,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
644.000000,4.666151,4.663000,4.680000,6.000000,0.056454,0.034346,0.034346,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
644.500000,4.667102,4.669000,4.660000,6.000000,0.056426,0.033616,0.033616,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
645.000000,4.668035,4.661000,4.660000,6.000000,0.056397,0.033997,0.033997,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
645.500000,4.668977,4.669000,4.670000,6.000000,0.056368,0.033759,0.033759,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
646.000000,4.669795,4.666000,4.650000,6.000000,0.056339,0.036698,0.036698,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
646.500000,4.670594,4.671000,4.670000,6.000000,0.056314,0.037156,0.037156,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
647.000000,4.671430,4.673000,4.680000,6.000000,0.056289,0.036222,0.036222,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
647.500000,4.672331,4.672000,4.680000,6.000000,0.056264,0.034628,0.034628,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
648.000000,4.673316,4.673000,4.680000,6.000000,0.056236,0.032607,0.032607,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
648.500000,4.674113,4.676000,4.660000,6.000000,0.056206,0.037060,0.037060,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
649.000000,4.674876,4.673000,4.680000,6.000000,0.056181,0.037875,0.037875,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
649.500000,4.675807,4.679000,4.670000,6.000000,0.056158,0.033827,0.033827,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
650.000000,4.676776,4.675000,4.690000,6.000000,0.056129,0.032853,0.032853,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
650.500000,4.677633,4.684000,4.680000,6.000000,0.056099,0.035546,0.035546,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
651.000000,4.678413,4.684000,4.680000,6.000000,0.056073,0.037348,0.037348,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
651.500000,4.679332,4.689000,4.680000,6.000000,0.056049,0.034006,0.034006,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
652.000000,4.680072,4.687000,4.680000,6.000000,0.056021,0.038247,0.038247,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
652.500000,4.681087,4.683000,4.670000,6.000000,0.055998,0.031649,0.031649,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
653.000000,4.681885,4.678000,4.690000,6.000000,0.055967,0.036810,0.036810,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
653.500000,4.682773,4.680000,4.690000,6.000000,0.055942,0.034619,0.034619,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
654.000000,4.683784,4.681000,4.690000,6.000000,0.055915,0.031648,0.031648,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
654.500000,4.684699,4.670000,4.680000,6.000000,0.055884,0.033927,0.033927,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
655.000000,4.685575,4.677000,4.690000,6.000000,0.055855,0.034840,0.034840,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
655.500000,4.686330,4.689000,4.690000,6.000000,0.055828,0.037710,0.037710,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
656.000000,4.687073,4.701000,4.690000,6.000000,0.055805,0.037977,0.037977,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
656.500000,4.688036,4.695000,4.680000,6.000000,0.055782,0.032659,0.032659,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
657.000000,4.688798,4.691000,4.690000,6.000000,0.055753,0.037469,0.037469,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
657.500000,4.689720,4.694000,4.690000,6.000000,0.055729,0.033589,0.033589,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
658.000000,4.690462,4.690000,4.690000,6.000000,0.055701,0.037898,0.037898,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
658.500000,4.691426,4.684000,4.690000,6.000000,0.055678,0.032542,0.032542,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
659.000000,4.692221,4.688000,4.690000,6.000000,0.055648,0.036571,0.036571,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
659.500000,4.693130,4.692000,4.700000,6.000000,0.055624,0.033807,0.033807,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
660.000000,4.694020,4.689000,4.700000,6.000000,0.055596,0.034237,0.034237,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
660.500000,4.694994,4.701000,4.690000,6.000000,0.055569,0.032199,0.032199,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
661.000000,4.695886,4.688000,4.690000,6.000000,0.055539,0.034119,0.034119,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
661.500000,4.696666,4.694000,4.710000,6.000000,0.055511,0.036794,0.036794,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
662.000000,4.697378,4.700000,4.700000,6.000000,0.055487,0.038405,0.038405,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
662.500000,4.698343,4.692000,4.680000,6.000000,0.055465,0.032309,0.032309,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
663.000000,4.699336,4.694000,4.710000,6.000000,0.055436,0.031599,0.031599,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
663.500000,4.700217,4.703000,4.710000,6.000000,0.055405,0.034253,0.034253,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
664.000000,4.701094,4.699000,4.690000,6.000000,0.055378,0.034334,0.034334,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
664.500000,4.702005,4.696000,4.710000,6.000000,0.055351,0.033493,0.033493,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
665.000000,4.702767,4.701000,4.690000,6.000000,0.055323,0.037038,0.037038,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
665.500000,4.703702,4.701000,4.700000,6.000000,0.055299,0.032847,0.032847,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
666.000000,4.704435,4.709000,4.730000,6.000000,0.055271,0.037682,0.037682,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
666.500000,4.705272,4.705000,4.720000,6.000000,0.055248,0.035163,0.035163,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
667.000000,4.705998,4.707000,4.720000,6.000000,0.055222,0.037801,0.037801,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
667.500000,4.706734,4.710000,4.700000,6.000000,0.055200,0.037544,0.037544,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
668.000000,4.707606,4.707000,4.720000,6.000000,0.055177,0.034246,0.034246,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
668.500000,4.708311,4.698000,4.710000,6.000000,0.055151,0.038231,0.038231,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
669.000000,4.709127,4.705000,4.710000,6.000000,0.055129,0.035546,0.035546,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
669.500000,4.710016,4.706000,4.710000,6.000000,0.055104,0.033753,0.033753,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
670.000000,4.710769,4.721000,4.710000,6.000000,0.055076,0.037015,0.037015,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
670.500000,4.711606,4.707000,4.720000,6.000000,0.055053,0.034970,0.034970,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
671.000000,4.712363,4.725000,4.720000,6.000000,0.055028,0.036852,0.036852,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
671.500000,4.713099,4.708000,4.700000,6.000000,0.055004,0.037340,0.037340,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
672.000000,4.713788,4.719000,4.710000,6.000000,0.054982,0.038435,0.038435,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
672.500000,4.714736,4.713000,4.720000,6.000000,0.054960,0.032209,0.032209,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
673.000000,4.715504,4.717000,4.730000,6.000000,0.054931,0.036501,0.036501,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
673.500000,4.716310,4.713000,4.710000,6.000000,0.054908,0.035573,0.035573,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
674.000000,4.717095,4.708000,4.730000,6.000000,0.054883,0.036033,0.036033,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
674.500000,4.717912,4.727000,4.710000,6.000000,0.054859,0.035252,0.035252,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
675.000000,4.718696,4.728000,4.700000,6.000000,0.054833,0.036020,0.036020,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
675.500000,4.719537,4.715000,4.700000,6.000000,0.054809,0.034630,0.034630,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
676.000000,4.720391,4.731000,4.720000,6.000000,0.054783,0.034300,0.034300,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
676.500000,4.721153,4.715000,4.710000,6.000000,0.054757,0.036452,0.036452,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
677.000000,4.722014,4.725000,4.730000,6.000000,0.054734,0.034066,0.034066,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
677.500000,4.722711,4.718000,4.720000,6.000000,0.054707,0.037992,0.037992,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
678.000000,4.723486,4.721000,4.720000,6.000000,0.054686,0.036085,0.036085,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
678.500000,4.724385,4.724000,4.720000,6.000000,0.054662,0.033089,0.033089,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
679.000000,4.725072,4.720000,4.720000,6.000000,0.054634,0.038133,0.038133,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
679.500000,4.725840,4.727000,4.730000,6.000000,0.054613,0.036178,0.036178,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
680.000000,4.726549,4.724000,4.730000,6.000000,0.054590,0.037576,0.037576,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
680.500000,4.727498,4.720000,4.710000,6.000000,0.054568,0.031803,0.031803,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
681.000000,4.728268,4.731000,4.740000,6.000000,0.054539,0.036066,0.036066,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
681.500000,4.729107,4.724000,4.740000,6.000000,0.054515,0.034371,0.034371,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
682.000000,4.729794,4.725000,4.730000,6.000000,0.054489,0.037989,0.037989,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
682.500000,4.730693,4.732000,4.750000,6.000000,0.054468,0.032890,0.032890,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
683.000000,4.731504,4.727000,4.730000,6.000000,0.054440,0.034978,0.034978,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
683.500000,4.732258,4.732000,4.730000,6.000000,0.054415,0.036330,0.036330,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
684.000000,4.732927,4.740000,4.730000,6.000000,0.054392,0.038333,0.038333,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
684.500000,4.733690,4.736000,4.750000,6.000000,0.054371,0.036059,0.036059,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
685.000000,4.734528,4.726000,4.740000,6.000000,0.054348,0.034241,0.034241,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
685.500000,4.735425,4.745000,4.740000,6.000000,0.054322,0.032800,0.032800,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
686.000000,4.736229,4.737000,4.740000,6.000000,0.054295,0.034997,0.034997,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
686.500000,4.736946,4.732000,4.750000,6.000000,0.054270,0.037062,0.037062,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
687.000000,4.737711,4.743000,4.750000,6.000000,0.054248,0.035888,0.035888,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
687.500000,4.738503,4.737000,4.760000,6.000000,0.054224,0.035201,0.035201,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
688.000000,4.739331,4.736000,4.740000,6.000000,0.054200,0.034336,0.034336,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
688.500000,4.740196,4.734000,4.750000,6.000000,0.054174,0.033409,0.033409,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
689.000000,4.741066,4.743000,4.740000,6.000000,0.054148,0.033283,0.033283,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
689.500000,4.741992,4.744000,4.740000,6.000000,0.054121,0.031888,0.031888,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
690.000000,4.742702,4.740000,4.750000,6.000000,0.054093,0.037052,0.037052,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
690.500000,4.743471,4.740000,4.740000,6.000000,0.054071,0.035622,0.035622,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
691.000000,4.744310,4.744000,4.730000,6.000000,0.054047,0.033894,0.033894,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
691.500000,4.745046,4.750000,4.770000,6.000000,0.054021,0.036355,0.036355,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
692.000000,4.745920,4.754000,4.750000,6.000000,0.053999,0.033042,0.033042,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
692.500000,4.746742,4.753000,4.760000,6.000000,0.053972,0.034239,0.034239,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
693.000000,4.747562,4.752000,4.740000,6.000000,0.053946,0.034262,0.034262,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
693.500000,4.748287,4.748000,4.760000,6.000000,0.053921,0.036514,0.036514,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
694.000000,4.749005,4.752000,4.760000,6.000000,0.053899,0.036684,0.036684,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
694.500000,4.749801,4.752000,4.750000,6.000000,0.053877,0.034754,0.034754,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
695.000000,4.750687,4.749000,4.760000,6.000000,0.053852,0.032597,0.032597,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
695.500000,4.751406,4.760000,4.750000,6.000000,0.053825,0.036564,0.036564,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
696.000000,4.752290,4.750000,4.750000,6.000000,0.053803,0.032596,0.032596,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
696.500000,4.753090,4.761000,4.750000,6.000000,0.053776,0.034571,0.034571,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
697.000000,4.753915,4.753000,4.770000,6.000000,0.053751,0.033949,0.033949,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
697.500000,4.754623,4.753000,4.750000,6.000000,0.053726,0.036732,0.036732,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
698.000000,4.755331,4.752000,4.760000,6.000000,0.053704,0.036718,0.036718,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
698.500000,4.756166,4.761000,4.740000,6.000000,0.053682,0.033637,0.033637,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
699.000000,4.756829,4.753000,4.770000,6.000000,0.053656,0.037746,0.037746,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
699.500000,4.757699,4.762000,4.760000,6.000000,0.053636,0.032765,0.032765,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
700.000000,4.758413,4.752000,4.760000,6.000000,0.053609,0.036474,0.036474,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
700.500000,4.759248,4.763000,4.760000,6.000000,0.053587,0.033545,0.033545,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
701.000000,4.760156,4.758000,4.760000,6.000000,0.053562,0.031760,0.031760,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
701.500000,4.761067,4.756000,4.760000,6.000000,0.053534,0.031686,0.031686,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
702.000000,4.761796,4.766000,4.780000,6.000000,0.053506,0.035998,0.035998,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
702.500000,4.762470,4.761000,4.760000,6.000000,0.053483,0.037320,0.037320,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
703.000000,4.763111,4.769000,4.770000,6.000000,0.053462,0.038072,0.038072,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
703.500000,4.763769,4.763000,4.740000,6.000000,0.053443,0.037640,0.037640,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
704.000000,4.764411,4.761000,4.760000,6.000000,0.053422,0.038031,0.038031,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
704.500000,4.765088,4.766000,4.760000,6.000000,0.053403,0.037148,0.037148,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
705.000000,4.765713,4.760000,4.780000,6.000000,0.053382,0.038380,0.038380,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
705.500000,4.766378,4.761000,4.780000,6.000000,0.053363,0.037401,0.037401,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
706.000000,4.767176,4.766000,4.770000,6.000000,0.053342,0.034189,0.034189,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
706.500000,4.768038,4.765000,4.770000,6.000000,0.053318,0.032640,0.032640,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
707.000000,4.768774,4.758000,4.780000,6.000000,0.053291,0.035606,0.035606,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
707.500000,4.769509,4.767000,4.780000,6.000000,0.053268,0.035648,0.035648,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
708.000000,4.770371,4.769000,4.780000,6.000000,0.053246,0.032540,0.032540,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
708.500000,4.771089,4.769000,4.780000,6.000000,0.053219,0.036007,0.036007,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
709.000000,4.771768,4.775000,4.780000,6.000000,0.053197,0.036885,0.036885,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
709.500000,4.772616,4.773000,4.790000,6.000000,0.053176,0.032830,0.032830,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
710.000000,4.773488,4.767000,4.790000,6.000000,0.053150,0.032233,0.032233,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
710.500000,4.774295,4.768000,4.780000,6.000000,0.053123,0.033745,0.033745,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
711.000000,4.775055,4.771000,4.760000,6.000000,0.053099,0.034871,0.034871,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
711.500000,4.775921,4.782000,4.760000,6.000000,0.053075,0.032288,0.032288,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
712.000000,4.776546,4.783000,4.770000,6.000000,0.053049,0.038048,0.038048,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
712.500000,4.777193,4.766000,4.770000,6.000000,0.053029,0.037489,0.037489,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
713.000000,4.777823,4.772000,4.760000,6.000000,0.053009,0.037900,0.037900,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
713.500000,4.778604,4.774000,4.790000,6.000000,0.052990,0.034248,0.034248,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
714.000000,4.779443,4.778000,4.780000,6.000000,0.052966,0.032829,0.032829,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
714.500000,4.780135,4.783000,4.780000,6.000000,0.052940,0.036336,0.036336,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
715.000000,4.780976,4.783000,4.800000,6.000000,0.052919,0.032732,0.032732,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
715.500000,4.781711,4.785000,4.780000,6.000000,0.052893,0.035251,0.035251,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
716.000000,4.782449,4.779000,4.750000,6.000000,0.052870,0.035164,0.035164,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
716.500000,4.783231,4.784000,4.770000,6.000000,0.052848,0.034073,0.034073,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
717.000000,4.784044,4.792000,4.800000,6.000000,0.052824,0.033312,0.033312,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
717.500000,4.784862,4.782000,4.780000,6.000000,0.052799,0.033153,0.033153,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
718.000000,4.785494,4.791000,4.790000,6.000000,0.052773,0.037624,0.037624,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
718.500000,4.786306,4.785000,4.780000,6.000000,0.052754,0.033245,0.033245,0.000000,0.000000,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
